                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 0.3737,                0.30908,                0.93712,                0.99044,                0.98992,                0.99269,                0.89547,                0.30996,                0.44685,                0.61121,              0.0004852,              0.0004852,              0.0004852
                    158,                0.39271,                0.32295,                0.94096,                0.98292,                 0.9831,                0.99245,                0.88409,                0.33101,                0.49072,                0.63186,              0.0004819,              0.0004819,              0.0004819
                    159,                 0.3736,                 0.3014,                0.94036,                0.99061,                0.97921,                0.99249,                0.90548,                0.33383,                0.48193,                0.66107,              0.0004786,              0.0004786,              0.0004786
                    160,                0.36353,                0.29149,                0.92911,                0.98702,                0.98855,                0.99254,                0.90301,                 0.3142,                0.46811,                0.62437,              0.0004753,              0.0004753,              0.0004753
                    161,                0.37945,                0.31238,                0.94386,                0.98104,                0.98568,                0.99269,                 0.9069,                0.29755,                0.46616,                0.61835,               0.000472,               0.000472,               0.000472
                    162,                0.36227,                 0.3017,                0.92736,                0.99077,                0.98085,                0.99228,                0.89997,                0.30505,                0.46537,                0.60847,              0.0004687,              0.0004687,              0.0004687
                    163,                0.38721,                0.31713,                0.94406,                0.98823,                0.98929,                0.99244,                0.89798,                0.27677,                0.46218,                0.58831,              0.0004654,              0.0004654,              0.0004654
                    164,                0.36897,                0.30252,                0.93895,                0.98285,                0.98814,                0.99235,                0.90182,                0.30725,                0.48406,                 0.6105,              0.0004621,              0.0004621,              0.0004621
                    165,                0.36557,                0.30635,                0.94162,                0.98955,                0.98202,                0.99208,                 0.9143,                0.29959,                0.47025,                0.60403,              0.0004588,              0.0004588,              0.0004588
                    166,                0.36366,                0.30321,                0.93282,                0.98698,                 0.9876,                0.99271,                0.91665,                0.27834,                0.42296,                0.59064,              0.0004555,              0.0004555,              0.0004555
                    167,                0.36262,                0.29757,                0.93855,                0.98423,                0.98958,                0.99089,                0.93479,                0.27376,                0.42215,                0.59034,              0.0004522,              0.0004522,              0.0004522
                    168,                0.35763,                0.28148,                0.93664,                0.98946,                0.99127,                0.99319,                0.91836,                0.29803,                0.43662,                0.61874,              0.0004489,              0.0004489,              0.0004489
                    169,                0.36374,                0.29281,                0.93723,                0.98561,                 0.9883,                0.99244,                0.91632,                0.27457,                0.43349,                0.59055,              0.0004456,              0.0004456,              0.0004456
                    170,                0.36536,                0.29917,                0.93743,                0.98433,                0.98343,                0.98978,                0.91608,                0.26292,                0.42704,                0.58687,              0.0004423,              0.0004423,              0.0004423
                    171,                0.36223,                0.28861,                0.92713,                0.97785,                0.98297,                0.98948,                0.92519,                0.27387,                0.47295,                  0.589,               0.000439,               0.000439,               0.000439
                    172,                0.34838,                0.28114,                0.92995,                0.97617,                 0.9847,                0.99022,                0.90395,                0.35144,                0.51602,                0.66524,              0.0004357,              0.0004357,              0.0004357
                    173,                0.35986,                0.30064,                0.93358,                0.99096,                0.98973,                0.99037,                0.90909,                0.32904,                0.50263,                0.63981,              0.0004324,              0.0004324,              0.0004324
                    174,                0.37056,                 0.2968,                 0.9474,                0.99404,                0.98827,                0.99057,                0.91173,                0.27744,                0.45324,                0.59259,              0.0004291,              0.0004291,              0.0004291
                    175,                0.35683,                0.28884,                0.93248,                 0.9921,                0.97916,                 0.9913,                0.90652,                  0.277,                0.48836,                0.59322,              0.0004258,              0.0004258,              0.0004258
                    176,                0.37522,                0.30159,                 0.9339,                0.98165,                0.98952,                0.99324,                0.91309,                  0.275,                0.45632,                0.58634,              0.0004225,              0.0004225,              0.0004225
                    177,                0.35244,                0.28899,                0.92475,                0.98644,                 0.9901,                0.99279,                0.89831,                0.27154,                0.44346,                0.58881,              0.0004192,              0.0004192,              0.0004192
                    178,                 0.3624,                0.29568,                0.93338,                0.99013,                0.98342,                0.99302,                0.90551,                0.26702,                0.43451,                0.58484,              0.0004159,              0.0004159,              0.0004159
                    179,                0.35467,                0.28703,                0.93342,                0.99137,                0.98851,                 0.9932,                0.90737,                 0.2502,                0.39486,                0.57969,              0.0004126,              0.0004126,              0.0004126
                    180,                0.35275,                0.29171,                0.93062,                0.99582,                0.98633,                 0.9933,                0.90696,                0.27018,                0.41408,                0.58628,              0.0004093,              0.0004093,              0.0004093
                    181,                0.35122,                0.28968,                0.93253,                0.99536,                0.99245,                0.99328,                0.92773,                0.25742,                0.42921,                0.58332,               0.000406,               0.000406,               0.000406
                    182,                0.35404,                0.28095,                0.93475,                0.99334,                0.99148,                0.99328,                0.91956,                0.30586,                0.46358,                0.61975,              0.0004027,              0.0004027,              0.0004027
                    183,                0.34507,                0.29116,                0.93522,                0.99216,                0.99137,                0.99313,                0.90548,                0.26746,                0.41624,                0.58287,              0.0003994,              0.0003994,              0.0003994
                    184,                 0.3416,                0.28932,                0.92446,                0.98612,                0.98895,                0.99294,                0.92311,                 0.2686,                0.44051,                0.58732,              0.0003961,              0.0003961,              0.0003961
                    185,                0.35186,                 0.2852,                 0.9263,                0.99053,                0.98755,                0.99072,                0.92722,                0.25653,                0.44033,                0.57864,              0.0003928,              0.0003928,              0.0003928
                    186,                0.35508,                0.28773,                0.93602,                0.99322,                0.98292,                0.99184,                0.91896,                0.26382,                0.41045,                0.57992,              0.0003895,              0.0003895,              0.0003895
                    187,                0.35125,                0.28538,                0.92402,                0.98363,                0.98711,                0.99279,                0.92505,                0.24726,                0.39728,                0.57868,              0.0003862,              0.0003862,              0.0003862
                    188,                0.32213,                0.26577,                0.91395,                 0.9905,                0.98847,                0.99317,                0.91493,                0.24797,                0.41664,                0.57723,              0.0003829,              0.0003829,              0.0003829
                    189,                0.34885,                0.29715,                 0.9224,                0.98548,                 0.9876,                0.99239,                0.90801,                 0.2901,                 0.4272,                0.61422,              0.0003796,              0.0003796,              0.0003796
                    190,                0.34063,                0.27379,                0.92423,                0.99149,                0.98863,                 0.9908,                0.91087,                0.25207,                0.42171,                0.57827,              0.0003763,              0.0003763,              0.0003763
                    191,                0.34201,                   0.28,                0.92569,                0.99442,                0.99158,                0.99313,                0.90294,                 0.2738,                0.44764,                0.58917,               0.000373,               0.000373,               0.000373
                    192,                0.35141,                0.28694,                0.92627,                0.99629,                0.99289,                0.99293,                0.91527,                0.27003,                0.43878,                0.58273,              0.0003697,              0.0003697,              0.0003697
                    193,                0.33758,                0.27677,                0.91835,                0.99305,                0.98976,                0.99259,                 0.9065,                0.28643,                0.43992,                0.59644,              0.0003664,              0.0003664,              0.0003664
                    194,                0.33907,                0.26996,                0.92606,                0.99608,                0.98449,                0.99278,                0.90316,                0.27115,                0.42129,                0.59526,              0.0003631,              0.0003631,              0.0003631
                    195,                0.34103,                0.27475,                0.92853,                0.98956,                 0.9918,                 0.9931,                0.91065,                0.27076,                0.41283,                0.59721,              0.0003598,              0.0003598,              0.0003598
                    196,                0.33969,                0.28054,                0.92894,                0.98974,                0.98556,                0.99308,                0.92505,                0.29477,                0.44036,                0.60887,              0.0003565,              0.0003565,              0.0003565
                    197,                0.33724,                0.27917,                 0.9387,                0.98288,                0.98526,                0.99059,                 0.9164,                0.27601,                0.44235,                0.60104,              0.0003532,              0.0003532,              0.0003532
                    198,                0.35961,                 0.2898,                0.92763,                0.99215,                0.98798,                0.99161,                0.91313,                0.29485,                0.44746,                0.61374,              0.0003499,              0.0003499,              0.0003499
                    199,                0.33607,                0.26793,                0.92608,                 0.9937,                0.99286,                0.99296,                 0.9214,                0.27492,                0.42286,                 0.5887,              0.0003466,              0.0003466,              0.0003466
                    200,                0.33575,                0.27809,                0.91634,                0.98957,                0.99177,                0.99197,                  0.933,                0.25898,                0.42991,                0.58391,              0.0003433,              0.0003433,              0.0003433
                    201,                 0.3277,                0.26895,                0.92415,                0.98628,                0.98722,                   0.99,                 0.9345,                0.25446,                0.41794,                0.58319,                0.00034,                0.00034,                0.00034
                    202,                0.33419,                0.27684,                0.92591,                0.99333,                0.98578,                 0.9904,                0.93544,                0.27046,                0.42927,                0.59075,              0.0003367,              0.0003367,              0.0003367
                    203,                0.33129,                0.27934,                0.92936,                0.98959,                0.98648,                0.99203,                0.93712,                0.26271,                0.41831,                0.59009,              0.0003334,              0.0003334,              0.0003334
                    204,                0.33927,                0.28075,                0.92754,                0.99426,                0.97767,                0.99283,                0.94246,                0.27486,                 0.4372,                0.59259,              0.0003301,              0.0003301,              0.0003301
                    205,                0.32573,                0.26731,                0.92266,                0.99434,                0.98241,                0.99069,                0.94051,                0.25947,                0.44251,                 0.5873,              0.0003268,              0.0003268,              0.0003268
                    206,                0.32385,                0.26861,                 0.9122,                0.99432,                0.98905,                0.99092,                0.94343,                0.24944,                0.41306,                0.58235,              0.0003235,              0.0003235,              0.0003235
                    207,                0.32252,                0.27045,                0.92461,                0.99105,                0.99332,                0.99321,                0.95137,                0.26814,                 0.4288,                0.59096,              0.0003202,              0.0003202,              0.0003202
                    208,                0.33854,                0.27453,                0.92661,                0.99489,                0.98812,                0.99343,                0.95642,                0.26077,                0.38975,                0.59073,              0.0003169,              0.0003169,              0.0003169
                    209,                0.32134,                0.25801,                0.91738,                0.99488,                0.98546,                0.99365,                0.94684,                0.25563,                0.40344,                0.57694,              0.0003136,              0.0003136,              0.0003136
                    210,                0.32853,                0.26496,                0.91631,                0.99308,                0.98182,                0.99249,                0.95489,                0.25368,                0.40921,                0.58462,              0.0003103,              0.0003103,              0.0003103
                    211,                0.33887,                0.26945,                  0.932,                0.98864,                0.98246,                 0.9903,                   0.92,                0.25489,                0.41822,                0.58597,               0.000307,               0.000307,               0.000307
                    212,                 0.3134,                0.25637,                0.91458,                 0.9839,                0.98989,                0.99042,                0.93933,                 0.2787,                0.42448,                0.59925,              0.0003037,              0.0003037,              0.0003037
                    213,                0.32214,                0.26737,                0.92012,                0.98989,                0.99168,                0.99038,                 0.9366,                0.25354,                0.42386,                0.58514,              0.0003004,              0.0003004,              0.0003004
                    214,                0.33306,                0.26564,                0.92208,                 0.9882,                0.99293,                0.99317,                0.93148,                 0.2648,                0.43893,                0.59506,              0.0002971,              0.0002971,              0.0002971
                    215,                0.33021,                0.26265,                0.93088,                0.99633,                0.98595,                0.99317,                0.93587,                 0.2712,                0.42832,                0.59854,              0.0002938,              0.0002938,              0.0002938
                    216,                0.33516,                0.26914,                0.92022,                0.99487,                 0.9916,                0.99301,                 0.9405,                0.28497,                0.42393,                0.60256,              0.0002905,              0.0002905,              0.0002905
                    217,                0.32463,                0.26097,                0.92763,                0.99229,                0.98687,                0.99276,                0.93514,                0.26522,                0.41594,                0.59164,              0.0002872,              0.0002872,              0.0002872
                    218,                0.31748,                0.25543,                0.92071,                0.99234,                0.99037,                0.99313,                0.93623,                 0.2524,                0.41518,                0.57937,              0.0002839,              0.0002839,              0.0002839
                    219,                0.33981,                0.26932,                  0.924,                0.99142,                0.98809,                0.99328,                0.91073,                0.26179,                0.39616,                0.57973,              0.0002806,              0.0002806,              0.0002806
                    220,                0.30889,                0.26267,                 0.9089,                0.98858,                0.98438,                0.99339,                0.93731,                0.25773,                0.38962,                0.58628,              0.0002773,              0.0002773,              0.0002773
                    221,                0.31784,                0.25712,                0.91955,                 0.9915,                0.98714,                0.99329,                0.93889,                0.25158,                0.41344,                0.58309,               0.000274,               0.000274,               0.000274
                    222,                0.32144,                0.26479,                0.92247,                0.99112,                0.98878,                0.99328,                0.94422,                0.24577,                 0.4108,                0.57819,              0.0002707,              0.0002707,              0.0002707
                    223,                0.32062,                0.26361,                 0.9144,                0.99477,                0.98703,                 0.9934,                0.94768,                0.24432,                0.40091,                0.57583,              0.0002674,              0.0002674,              0.0002674
                    224,                0.31965,                0.26011,                0.91947,                0.99269,                0.99076,                0.99346,                0.95344,                0.28012,                  0.427,                0.59623,              0.0002641,              0.0002641,              0.0002641
                    225,                  0.302,                0.25048,                0.91557,                0.99225,                0.98896,                0.99279,                0.95026,                0.24413,                0.40287,                0.57813,              0.0002608,              0.0002608,              0.0002608
                    226,                0.32947,                0.26566,                0.92219,                0.99268,                0.98417,                 0.9914,                0.95575,                  0.249,                0.40868,                0.58318,              0.0002575,              0.0002575,              0.0002575
                    227,                0.34394,                0.27082,                0.92958,                0.99035,                0.98475,                0.99105,                0.95764,                0.24539,                0.40974,                0.57963,              0.0002542,              0.0002542,              0.0002542
                    228,                0.31376,                0.25807,                0.91936,                0.99576,                0.98736,                 0.9932,                0.95209,                0.24518,                0.38652,                0.58009,              0.0002509,              0.0002509,              0.0002509
                    229,                0.31751,                0.26038,                0.92038,                0.98817,                0.99343,                0.99321,                0.94816,                0.24435,                0.38508,                0.58513,              0.0002476,              0.0002476,              0.0002476
                    230,                 0.3144,                0.25522,                0.91542,                0.99284,                0.99011,                0.99263,                0.94518,                0.23585,                0.38823,                0.57446,              0.0002443,              0.0002443,              0.0002443
                    231,                0.30177,                 0.2508,                0.91045,                0.99236,                0.99047,                0.99353,                0.95655,                0.23188,                0.40586,                0.57269,               0.000241,               0.000241,               0.000241
                    232,                0.30959,                0.25335,                0.92346,                0.99019,                0.99023,                0.99324,                 0.9555,                0.24744,                0.38397,                0.57948,              0.0002377,              0.0002377,              0.0002377
                    233,                0.30898,                0.24965,                0.90915,                0.98905,                0.98824,                0.99329,                 0.9473,                0.23111,                0.37257,                0.57213,              0.0002344,              0.0002344,              0.0002344
                    234,                 0.3114,                0.25713,                0.90449,                0.99575,                0.98492,                0.99338,                0.94701,                0.23667,                0.37353,                0.57274,              0.0002311,              0.0002311,              0.0002311
                    235,                0.33021,                0.26596,                0.92441,                0.99295,                0.99032,                0.99346,                0.94844,                0.23015,                0.37117,                 0.5712,              0.0002278,              0.0002278,              0.0002278
                    236,                0.30645,                0.26013,                0.91441,                0.99486,                0.98999,                 0.9934,                0.94535,                0.24105,                0.40014,                0.57674,              0.0002245,              0.0002245,              0.0002245
                    237,                0.30374,                0.25058,                0.90456,                0.99613,                0.99234,                0.99328,                0.95086,                 0.2466,                0.40695,                0.57618,              0.0002212,              0.0002212,              0.0002212
                    238,                0.30784,                0.25243,                0.91985,                 0.9963,                0.99119,                0.99333,                0.94945,                0.24401,                0.40658,                0.57762,              0.0002179,              0.0002179,              0.0002179
                    239,                 0.3015,                0.24659,                 0.9128,                0.99406,                0.99214,                0.99352,                0.94685,                0.23927,                0.36888,                  0.576,              0.0002146,              0.0002146,              0.0002146
                    240,                0.29464,                0.24584,                0.90584,                0.99394,                0.98675,                0.99343,                0.94501,                0.25208,                0.40252,                0.58347,              0.0002113,              0.0002113,              0.0002113
                    241,                0.31168,                0.24859,                0.92297,                0.99389,                0.98671,                0.99332,                0.93627,                0.25467,                0.39727,                0.58963,               0.000208,               0.000208,               0.000208
                    242,                0.29348,                 0.2473,                0.91798,                0.98979,                0.99206,                0.99315,                0.93719,                0.27144,                0.39829,                0.59831,              0.0002047,              0.0002047,              0.0002047
                    243,                0.31139,                0.24972,                0.92308,                0.99581,                0.99194,                0.99333,                0.95219,                 0.2229,                0.34805,                0.56775,              0.0002014,              0.0002014,              0.0002014
                    244,                0.30977,                0.25827,                0.91427,                0.98466,                0.98987,                0.99323,                 0.9596,                0.23132,                0.38838,                0.57406,              0.0001981,              0.0001981,              0.0001981
                    245,                0.29921,                0.23821,                0.91712,                0.98934,                0.99051,                0.99123,                0.95562,                 0.2387,                0.38439,                0.57466,              0.0001948,              0.0001948,              0.0001948
                    246,                0.29211,                0.24683,                0.90891,                0.99221,                0.99126,                0.99136,                0.95785,                 0.2514,                0.38796,                0.58478,              0.0001915,              0.0001915,              0.0001915
                    247,                0.29826,                0.24294,                0.90955,                0.99121,                0.98969,                0.99126,                0.95803,                0.23979,                0.37893,                0.58082,              0.0001882,              0.0001882,              0.0001882
                    248,                0.27904,                0.22756,                0.90906,                0.99612,                0.98567,                 0.9924,                0.95235,                0.25106,                0.39056,                0.58546,              0.0001849,              0.0001849,              0.0001849
                    249,                0.30954,                0.23944,                0.91732,                 0.9925,                0.99211,                0.99327,                0.94704,                0.24609,                0.36467,                0.58191,              0.0001816,              0.0001816,              0.0001816
                    250,                0.29664,                0.24188,                0.90661,                0.99509,                0.99154,                0.99335,                0.94866,                0.23021,                0.37393,                0.57053,              0.0001783,              0.0001783,              0.0001783
                    251,                0.29901,                0.24356,                0.90168,                0.99728,                0.99096,                0.99338,                0.95171,                0.22917,                0.36433,                0.56885,               0.000175,               0.000175,               0.000175
                    252,                 0.2943,                 0.2424,                0.90074,                0.99445,                0.98708,                0.99288,                0.94964,                0.22406,                  0.375,                0.56684,              0.0001717,              0.0001717,              0.0001717
                    253,                0.30161,                0.24167,                0.91122,                0.99536,                 0.9902,                0.99126,                0.95167,                0.23122,                0.37906,                0.56817,              0.0001684,              0.0001684,              0.0001684
                    254,                0.29151,                0.23693,                0.91164,                0.99563,                0.99099,                0.99322,                0.95633,                0.23382,                0.36646,                0.57324,              0.0001651,              0.0001651,              0.0001651
                    255,                0.28544,                0.23276,                0.90535,                0.99678,                0.99217,                0.99349,                0.96013,                0.24751,                0.38477,                0.57848,              0.0001618,              0.0001618,              0.0001618
                    256,                0.29031,                0.24398,                0.90539,                0.99592,                0.98993,                0.99337,                0.95875,                0.22796,                0.38298,                0.56853,              0.0001585,              0.0001585,              0.0001585
                    257,                0.29718,                0.24675,                0.91315,                0.99518,                0.99167,                0.99293,                0.95512,                  0.227,                0.37494,                0.56923,              0.0001552,              0.0001552,              0.0001552
                    258,                0.29287,                0.23436,                0.91192,                0.99587,                0.99086,                0.99141,                0.95151,                0.23159,                0.36397,                0.57195,              0.0001519,              0.0001519,              0.0001519
                    259,                0.28926,                0.23052,                0.90654,                0.99624,                0.99054,                0.99142,                0.94693,                0.24193,                0.38346,                 0.5764,              0.0001486,              0.0001486,              0.0001486
                    260,                0.29612,                0.23859,                0.91554,                0.99521,                0.99177,                0.99258,                0.95235,                 0.2475,                0.38428,                0.57616,              0.0001453,              0.0001453,              0.0001453
                    261,                0.28239,                0.23796,                0.89944,                0.99154,                0.99177,                0.99336,                0.95694,                0.24915,                0.38663,                0.57518,               0.000142,               0.000142,               0.000142
                    262,                0.28759,                0.23412,                0.91265,                0.99191,                0.99177,                0.99322,                0.95288,                0.24069,                0.37298,                0.57376,              0.0001387,              0.0001387,              0.0001387
                    263,                0.28533,                0.24311,                0.90963,                0.98956,                0.99177,                0.99313,                0.94947,                0.24061,                0.37538,                0.57505,              0.0001354,              0.0001354,              0.0001354
                    264,                0.28508,                0.23618,                0.90633,                0.98823,                0.99177,                0.99336,                0.94843,                0.26072,                0.38191,                0.58531,              0.0001321,              0.0001321,              0.0001321
                    265,                0.28881,                0.23533,                0.90848,                0.99033,                0.99079,                0.99324,                0.95072,                0.24515,                0.37974,                0.57654,              0.0001288,              0.0001288,              0.0001288
                    266,                0.29475,                0.23044,                0.91754,                0.99491,                0.99022,                0.99267,                0.95373,                 0.2247,                0.34073,                0.56729,              0.0001255,              0.0001255,              0.0001255
                    267,                0.27919,                0.22976,                 0.8964,                 0.9949,                0.99177,                0.99248,                0.95249,                0.22077,                0.33848,                0.56804,              0.0001222,              0.0001222,              0.0001222
                    268,                0.29131,                0.24553,                0.90778,                0.99618,                0.99101,                0.99119,                0.95262,                0.22556,                0.35735,                0.57187,              0.0001189,              0.0001189,              0.0001189
                    269,                 0.2732,                0.22848,                0.89771,                0.99563,                0.99047,                0.99236,                0.96074,                0.23053,                0.35735,                0.57625,              0.0001156,              0.0001156,              0.0001156
                    270,                0.28218,                0.23825,                0.90505,                0.99345,                0.98595,                0.99243,                0.96186,                0.23597,                0.35598,                0.58177,              0.0001123,              0.0001123,              0.0001123
                    271,                0.27379,                0.23422,                 0.9059,                0.99387,                0.99043,                0.99287,                0.95643,                0.23542,                0.36289,                0.57721,               0.000109,               0.000109,               0.000109
                    272,                0.28387,                0.23001,                0.90287,                0.99202,                0.98672,                0.99315,                0.95287,                0.23654,                0.36265,                0.57625,              0.0001057,              0.0001057,              0.0001057
                    273,                0.28302,                0.23531,                0.90276,                0.99416,                0.99044,                0.99345,                0.95916,                0.22315,                 0.3548,                0.56802,              0.0001024,              0.0001024,              0.0001024
                    274,                0.29173,                0.23993,                0.91061,                0.99559,                0.99219,                0.99355,                0.95543,                0.22342,                0.35367,                0.56749,               9.91e-05,               9.91e-05,               9.91e-05
                    275,                0.27655,                0.22944,                0.90622,                0.99502,                0.99142,                0.99368,                0.95434,                0.22676,                0.35109,                0.56852,               9.58e-05,               9.58e-05,               9.58e-05
                    276,                0.27071,                0.22889,                0.89098,                0.99605,                0.99121,                0.99365,                 0.9582,                0.22623,                0.36435,                0.56905,               9.25e-05,               9.25e-05,               9.25e-05
                    277,                0.26802,                0.22203,                0.90012,                0.99748,                0.99176,                0.99365,                0.96229,                 0.2279,                0.36536,                0.57205,               8.92e-05,               8.92e-05,               8.92e-05
                    278,                0.26496,                0.22556,                0.89732,                0.99681,                0.99139,                0.99372,                 0.9584,                0.23267,                0.35601,                0.57683,               8.59e-05,               8.59e-05,               8.59e-05
                    279,                0.27822,                 0.2253,                0.89955,                0.99631,                0.99093,                0.99372,                0.96265,                0.22595,                0.35433,                0.57322,               8.26e-05,               8.26e-05,               8.26e-05
                    280,                0.28379,                0.23429,                0.90032,                0.99566,                0.99094,                0.99365,                0.95849,                0.21787,                0.36516,                0.56756,               7.93e-05,               7.93e-05,               7.93e-05
                    281,                0.28256,                0.23043,                0.90256,                0.99547,                0.98766,                0.99367,                 0.9602,                0.21037,                0.34285,                0.56405,                7.6e-05,                7.6e-05,                7.6e-05
                    282,                0.27715,                0.22557,                 0.9054,                0.99656,                0.98986,                0.99314,                0.96383,                0.21058,                0.34265,                0.56255,               7.27e-05,               7.27e-05,               7.27e-05
                    283,                0.27394,                0.22855,                0.89564,                0.99606,                0.99096,                 0.9932,                0.96288,                0.21561,                0.35169,                0.56515,               6.94e-05,               6.94e-05,               6.94e-05
                    284,                0.27166,                 0.2348,                 0.9056,                0.99655,                0.99147,                0.99121,                0.95843,                0.22169,                0.35536,                0.56914,               6.61e-05,               6.61e-05,               6.61e-05
                    285,                0.26918,                0.22746,                0.90936,                0.99587,                0.98976,                0.99126,                0.96002,                0.22414,                 0.3466,                0.57048,               6.28e-05,               6.28e-05,               6.28e-05
                    286,                 0.2763,                0.23032,                0.89862,                0.99576,                0.98391,                0.99231,                0.96417,                0.22206,                 0.3461,                0.57101,               5.95e-05,               5.95e-05,               5.95e-05
                    287,                0.27439,                0.22831,                0.90296,                0.98928,                0.99115,                0.99255,                0.96525,                0.21658,                0.34662,                0.56859,               5.62e-05,               5.62e-05,               5.62e-05
                    288,                0.27919,                0.22744,                0.90557,                0.99689,                0.98734,                0.99259,                0.96389,                0.21878,                0.33803,                0.56685,               5.29e-05,               5.29e-05,               5.29e-05
                    289,                0.26751,                0.22828,                0.89527,                0.99689,                0.98857,                0.99298,                0.96453,                0.21498,                0.32829,                0.56607,               4.96e-05,               4.96e-05,               4.96e-05
                    290,                  0.273,                0.23208,                0.90466,                0.98928,                0.98921,                0.99282,                0.96696,                0.21286,                0.32982,                0.56658,               4.63e-05,               4.63e-05,               4.63e-05
                    291,                0.19009,                0.19457,                0.83874,                0.99467,                0.98379,                0.99301,                0.96518,                0.21486,                 0.3327,                0.56755,                4.3e-05,                4.3e-05,                4.3e-05
                    292,                0.17853,                0.18112,                0.82769,                0.99588,                0.98359,                0.99234,                0.95563,                0.22031,                0.34344,                 0.5678,               3.97e-05,               3.97e-05,               3.97e-05
                    293,                0.16986,                0.16318,                0.82785,                0.99622,                0.98634,                0.99065,                0.92977,                0.21381,                 0.3602,                0.56463,               3.64e-05,               3.64e-05,               3.64e-05
                    294,                0.17235,                0.16364,                0.81518,                0.99487,                0.98744,                0.99039,                0.91908,                0.21057,                0.34664,                0.56322,               3.31e-05,               3.31e-05,               3.31e-05
                    295,                0.17366,                0.16074,                0.81578,                0.99367,                0.98819,                0.99036,                0.91958,                0.20596,                0.34787,                 0.5629,               2.98e-05,               2.98e-05,               2.98e-05
                    296,                0.16402,                0.15787,                0.81472,                0.99288,                0.98839,                 0.9906,                0.92725,                0.20806,                0.34715,                0.56553,               2.65e-05,               2.65e-05,               2.65e-05
                    297,                 0.1651,                0.15753,                0.81997,                0.99302,                0.98814,                0.99073,                 0.9277,                0.20901,                  0.347,                0.56671,               2.32e-05,               2.32e-05,               2.32e-05
                    298,                0.17221,                 0.1616,                0.81778,                0.99377,                0.98756,                0.99089,                0.93142,                0.20718,                0.34262,                0.56621,               1.99e-05,               1.99e-05,               1.99e-05
                    299,                0.16202,                0.15391,                0.81671,                0.99402,                0.98719,                0.99109,                0.93127,                0.20348,                0.34111,                0.56331,               1.66e-05,               1.66e-05,               1.66e-05
                    300,                 0.1691,                0.16099,                0.82492,                0.99367,                0.98711,                 0.9911,                0.93297,                 0.2019,                 0.3359,                0.56296,               1.33e-05,               1.33e-05,               1.33e-05
